Date,Rating,Ticker
11-Jan-16,3,cb
16-Jan-16,2,cb
26-Oct-15,3,cb
02-Oct-15,4,cb
14-Aug-15,4,cb
21-Jul-15,1,cb
17-Apr-15,4,cb
09-Jun-14,5,cb
20-Dec-13,5,cb
28-May-13,5,cb
16-Apr-13,4,cb
06-Jan-13,3,cb
22-Oct-12,4,cb
07-Aug-11,3,cb
03-Nov-20,4,cb
11-Nov-20,2,cb
27-Oct-20,5,cb
23-Oct-20,4,cb
22-Oct-20,5,cb
19-Oct-20,5,cb
19-Oct-20,4,cb
14-Oct-20,5,cb
13-Oct-20,4,cb
11-Oct-20,4,cb
12-Oct-20,4,cb
09-Oct-20,5,cb
05-Oct-20,5,cb
07-Oct-20,4,cb
07-Oct-20,5,cb
11-Nov-20,1,cb
11-Nov-20,1,cb
02-Oct-20,5,cb
07-Nov-20,1,cb
15-Oct-20,3,cb
15-Oct-20,3,cb
05-Nov-20,1,cb
30-Sep-20,4,cb
29-Sep-20,4,cb
27-Sep-20,5,cb
23-Sep-20,4,cb
29-Oct-20,1,cb
24-Sep-20,5,cb
07-Oct-20,3,cb
07-Oct-20,2,cb
22-Sep-20,4,cb
02-Oct-20,3,cb
16-Sep-20,4,cb
15-Sep-20,5,cb
29-Sep-20,2,cb
28-Sep-20,3,cb
27-Sep-20,2,cb
17-Oct-20,1,cb
18-Oct-20,1,cb
09-Sep-20,5,cb
09-Sep-20,5,cb
09-Sep-20,5,cb
22-Sep-20,2,cb
09-Sep-20,4,cb
07-Sep-20,4,cb
21-Sep-20,3,cb
05-Sep-20,5,cb
26-Jul-18,5,cmcsa
15-Oct-20,3,cmcsa
30-Mar-18,2,cmcsa
18-Dec-17,3,cmcsa
28-Aug-17,5,cmcsa
02-Nov-16,1,cmcsa
05-Aug-15,5,cmcsa
04-Mar-15,5,cmcsa
11-Nov-20,5,cmcsa
11-Nov-20,4,cmcsa
11-Nov-20,4,cmcsa
10-Nov-20,5,cmcsa
10-Nov-20,5,cmcsa
10-Nov-20,5,cmcsa
10-Nov-20,4,cmcsa
08-Nov-20,5,cmcsa
08-Nov-20,5,cmcsa
08-Nov-20,4,cmcsa
03-Nov-20,5,cmcsa
07-Nov-20,4,cmcsa
06-Nov-20,5,cmcsa
06-Nov-20,5,cmcsa
06-Nov-20,5,cmcsa
05-Nov-20,5,cmcsa
05-Nov-20,5,cmcsa
01-Nov-20,5,cmcsa
05-Nov-20,4,cmcsa
02-Nov-20,4,cmcsa
04-Nov-20,5,cmcsa
04-Nov-20,5,cmcsa
04-Nov-20,5,cmcsa
04-Nov-20,4,cmcsa
03-Nov-20,5,cmcsa
02-Nov-20,5,cmcsa
02-Nov-20,5,cmcsa
01-Nov-20,5,cmcsa
31-Oct-20,4,cmcsa
29-Oct-20,5,cmcsa
28-Oct-20,4,cmcsa
12-Nov-20,3,cmcsa
28-Oct-20,4,cmcsa
28-Oct-20,4,cmcsa
28-Oct-20,4,cmcsa
28-Oct-20,4,cmcsa
28-Oct-20,4,cmcsa
26-Oct-20,5,cmcsa
27-Oct-20,5,cmcsa
27-Oct-20,5,cmcsa
27-Oct-20,4,cmcsa
27-Oct-20,4,cmcsa
27-Oct-20,4,cmcsa
26-Oct-20,5,cmcsa
26-Oct-20,5,cmcsa
26-Oct-20,4,cmcsa
09-Nov-20,3,cmcsa
24-Oct-20,5,cmcsa
24-Oct-20,5,cmcsa
24-Oct-20,4,cmcsa
23-Oct-20,5,cmcsa
23-Oct-20,5,cmcsa
23-Oct-20,5,cmcsa
23-Oct-20,5,cmcsa
05-Nov-20,3,cmcsa
22-Oct-20,5,cmcsa
21-Oct-20,4,cmcsa
22-Oct-20,4,cmcsa
05-Nov-20,3,cmcsa
20-Oct-20,5,cmcsa
21-Oct-20,5,cmcsa
21-Oct-20,5,cmcsa
21-Oct-20,5,cmcsa
21-Oct-20,5,cmcsa
20-Oct-20,4,cmcsa
20-Oct-20,5,cmcsa
20-Oct-20,4,cmcsa
20-Oct-20,4,cmcsa
02-Nov-20,3,cmcsa
03-Nov-20,3,cmcsa
18-Oct-20,5,cmcsa
19-Oct-20,5,cmcsa
19-Oct-20,4,cmcsa
18-Oct-20,4,cmcsa
16-Oct-20,5,cmcsa
16-Oct-20,5,cmcsa
16-Oct-20,5,cmcsa
16-Oct-20,4,cmcsa
15-Oct-20,5,cmcsa
15-Oct-20,4,cmcsa
15-Oct-20,4,cmcsa
14-Oct-20,5,cmcsa
29-Oct-20,2,cmcsa
27-Oct-20,3,cmcsa
28-Oct-20,3,cmcsa
13-Oct-20,5,cmcsa
27-Oct-20,2,cmcsa
28-Oct-20,2,cmcsa
13-Oct-20,4,cmcsa
13-Oct-20,4,cmcsa
13-Oct-20,4,cmcsa
27-Oct-20,3,cmcsa
06-Nov-20,5,cost
02-Nov-20,5,cost
29-Oct-20,5,cost
11-Nov-20,4,cost
27-Oct-20,5,cost
11-Nov-20,4,cost
26-Oct-20,5,cost
27-Oct-20,5,cost
25-Oct-20,5,cost
05-Nov-20,4,cost
21-Oct-20,5,cost
05-Nov-20,4,cost
21-Oct-20,5,cost
20-Oct-20,5,cost
18-Oct-20,5,cost
18-Oct-20,5,cost
28-Oct-20,3,cost
30-Oct-20,3,cost
28-Oct-20,4,cost
27-Oct-20,4,cost
25-Oct-20,4,cost
25-Oct-20,4,cost
09-Oct-20,5,cost
23-Oct-20,3,cost
08-Oct-20,5,cost
22-Oct-20,3,cost
20-Oct-20,3,cost
18-Oct-20,4,cost
15-Oct-20,3,cost
13-Oct-20,4,cost
08-Oct-20,3,cost
21-Sep-20,5,cost
22-Sep-20,5,cost
20-Sep-20,5,cost
04-Oct-20,3,cost
02-Oct-20,3,cost
01-Oct-20,4,cost
16-Sep-20,5,cost
30-Sep-20,3,cost
15-Sep-20,5,cost
14-Sep-20,5,cost
27-Sep-20,4,cost
28-Sep-20,3,cost
27-Sep-20,4,cost
11-Sep-20,5,cost
25-Sep-20,4,cost
24-Sep-20,4,cost
17-Sep-20,3,cost
18-Sep-20,3,cost
03-Sep-20,5,cost
17-Sep-20,4,cost
17-Sep-20,2,cost
31-Aug-20,5,cost
14-Sep-20,4,cost
14-Sep-20,4,cost
13-Sep-20,3,cost
09-Sep-20,4,cost
11-Sep-20,2,cost
25-Aug-20,5,cost
24-Aug-20,5,cost
06-Sep-20,4,cost
21-Aug-20,5,cost
03-Sep-20,4,cost
10-Aug-20,5,cost
24-Aug-20,4,cost
23-Aug-20,4,cost
06-Aug-20,5,cost
02-Aug-20,5,cost
15-Aug-20,3,cost
15-Aug-20,4,cost
31-Jul-20,5,cost
13-Aug-20,3,cost
28-Jul-20,5,cost
10-Aug-20,3,cost
26-Jul-20,5,cost
06-Aug-20,4,cost
22-Jul-20,5,cost
21-Jul-20,5,cost
03-Aug-20,4,cost
04-Aug-20,4,cost
04-Aug-20,3,cost
19-Jul-20,5,cost
14-Jul-20,5,cost
14-Jul-20,5,cost
28-Jul-20,2,cost
27-Jul-20,4,cost
11-Jul-20,5,cost
13-Aug-20,1,cost
07-Jul-20,5,cost
19-Jul-20,3,cost
17-Jul-20,4,cost
13-Jul-20,3,cost
08-Jul-20,4,cost
23-Jun-20,5,cost
19-Jun-20,5,cost
01-Jul-20,4,cost
18-Jun-20,5,cost
19-Jun-20,5,cost
02-Jul-20,4,cost
22-Jun-20,4,cost
09-Nov-20,5,dhr
22-Sep-20,4,dhr
06-Aug-20,5,dhr
22-Jan-20,5,dhr
13-Dec-19,4,dhr
24-Oct-19,1,dhr
12-Mar-19,3,dhr
10-May-18,3,dhr
14-Dec-17,3,dhr
24-Aug-15,5,dhr
02-Apr-14,2,dhr
11-Nov-20,5,dhr
09-Nov-20,4,dhr
04-Nov-20,4,dhr
18-Oct-20,5,dhr
09-Oct-20,5,dhr
05-Oct-20,4,dhr
09-Sep-20,5,dhr
30-Sep-20,3,dhr
09-Sep-20,5,dhr
12-Sep-20,5,dhr
09-Sep-20,5,dhr
23-Sep-20,2,dhr
07-Sep-20,4,dhr
02-Sep-20,4,dhr
01-Sep-20,4,dhr
30-Aug-20,3,dhr
05-Aug-20,5,dhr
05-Aug-20,4,dhr
15-Aug-20,2,dhr
21-Jul-20,5,dhr
24-Jul-20,1,dhr
16-Jun-20,4,dhr
28-May-20,4,dhr
26-Mar-20,4,dhr
13-Feb-20,5,dhr
14-Feb-20,3,dhr
01-Feb-20,5,dhr
01-Mar-20,1,dhr
16-Jan-20,4,dhr
13-Jan-20,5,dhr
09-Jan-20,4,dhr
23-Dec-19,4,dhr
27-Jan-20,1,dhr
07-Jan-20,1,dhr
04-Dec-19,5,dhr
29-Nov-19,4,dhr
20-Nov-19,5,dhr
22-Nov-19,3,dhr
29-Oct-19,4,dhr
26-Sep-19,5,dhr
01-Oct-19,2,dhr
15-Sep-19,5,dhr
02-Sep-19,5,dhr
21-Sep-19,1,dhr
01-Sep-19,3,dhr
01-Aug-19,5,dhr
08-Aug-19,1,dhr
26-Jun-19,4,dhr
19-Jun-19,4,dhr
18-Jun-19,4,dhr
29-Jun-19,1,dhr
23-May-19,4,dhr
06-May-19,4,dhr
04-Jun-19,1,dhr
31-May-19,1,dhr
29-Apr-19,5,dhr
25-Apr-19,4,dhr
05-Apr-19,5,dhr
22-Apr-19,3,dhr
07-Mar-19,5,dhr
10-Apr-19,3,dhr
10-Apr-19,3,dhr
23-Mar-19,4,dhr
03-Apr-19,3,dhr
11-Mar-19,4,dhr
18-Mar-19,3,dhr
05-Feb-19,5,dhr
24-Jan-19,5,dhr
08-Dec-18,5,dhr
10-Jan-19,1,dhr
04-Dec-18,5,dhr
02-Dec-18,4,dhr
13-Dec-18,2,dhr
29-Nov-18,3,dhr
05-Nov-18,4,dhr
16-Oct-18,4,dhr
08-Oct-18,5,dhr
20-Jun-18,5,dhr
16-Sep-18,3,dhr
15-Aug-18,5,dhr
10-Sep-18,1,dhr
16-Aug-18,3,dhr
07-Aug-18,5,dhr
11-Aug-18,2,dhr
18-Jul-18,2,dhr
16-Jul-18,4,dhr
21-Jul-18,1,dhr
14-Jun-18,3,dhr
19-Jun-18,3,dhr
10-Nov-20,5,hd
10-Nov-20,5,hd
04-Nov-20,4,hd
03-Nov-20,4,hd
30-Oct-20,4,hd
28-Oct-20,5,hd
29-Oct-20,4,hd
12-Nov-20,3,hd
26-Oct-20,5,hd
26-Oct-20,4,hd
24-Oct-20,5,hd
25-Oct-20,4,hd
23-Oct-20,5,hd
23-Oct-20,4,hd
05-Nov-20,3,hd
20-Oct-20,4,hd
19-Oct-20,5,hd
19-Oct-20,4,hd
02-Nov-20,3,hd
18-Oct-20,4,hd
16-Oct-20,5,hd
15-Oct-20,5,hd
27-Oct-20,3,hd
12-Oct-20,5,hd
23-Oct-20,3,hd
09-Oct-20,5,hd
08-Oct-20,4,hd
23-Oct-20,3,hd
23-Oct-20,3,hd
07-Oct-20,5,hd
07-Oct-20,5,hd
08-Oct-20,4,hd
19-Oct-20,3,hd
21-Oct-20,3,hd
05-Oct-20,5,hd
05-Oct-20,4,hd
02-Oct-20,5,hd
01-Oct-20,4,hd
01-Oct-20,4,hd
30-Sep-20,5,hd
29-Sep-20,4,hd
29-Sep-20,4,hd
30-Sep-20,4,hd
30-Sep-20,4,hd
14-Oct-20,3,hd
28-Sep-20,4,hd
13-Oct-20,3,hd
28-Sep-20,5,hd
26-Sep-20,5,hd
25-Sep-20,4,hd
25-Sep-20,4,hd
24-Sep-20,5,hd
24-Sep-20,5,hd
23-Sep-20,4,hd
23-Sep-20,4,hd
07-Oct-20,3,hd
22-Sep-20,5,hd
22-Sep-20,5,hd
07-Oct-20,2,hd
21-Sep-20,5,hd
20-Sep-20,4,hd
18-Sep-20,4,hd
01-Oct-20,3,hd
16-Sep-20,5,hd
01-Oct-20,3,hd
16-Sep-20,4,hd
14-Sep-20,5,hd
14-Sep-20,4,hd
28-Sep-20,3,hd
11-Sep-20,4,hd
25-Sep-20,3,hd
23-Sep-20,3,hd
21-Sep-20,2,hd
19-Sep-20,3,hd
02-Sep-20,4,hd
31-Aug-20,4,hd
14-Sep-20,3,hd
30-Aug-20,5,hd
30-Aug-20,4,hd
12-Sep-20,2,hd
11-Sep-20,3,hd
11-Sep-20,2,hd
24-Aug-20,5,hd
08-Sep-20,3,hd
24-Aug-20,4,hd
06-Sep-20,3,hd
21-Aug-20,4,hd
02-Sep-20,3,hd
19-Aug-20,5,hd
18-Aug-20,4,hd
18-Aug-20,4,hd
17-Aug-20,5,hd
20-Sep-20,1,hd
14-Aug-20,5,hd
13-Aug-20,5,hd
28-Aug-20,2,hd
11-Aug-20,5,hd
12-Aug-20,5,hd
26-Aug-20,2,hd
12-Aug-20,4,hd
17-Sep-20,4,hei
29-Jun-20,3,hei
23-Apr-20,4,hei
17-Mar-20,3,hei
05-Mar-20,3,hei
26-Dec-19,5,hei
29-Dec-19,2,hei
12-Nov-19,3,hei
29-Jul-19,3,hei
13-Jun-19,1,hei
27-Mar-19,4,hei
10-Oct-18,5,hei
08-Oct-18,3,hei
20-Sep-18,5,hei
19-Jun-18,5,hei
28-Jun-18,1,hei
29-Mar-18,5,hei
09-Dec-17,5,hei
13-Nov-17,2,hei
09-Jun-17,5,hei
01-Jul-17,1,hei
03-May-17,5,hei
02-May-17,5,hei
29-Apr-17,3,hei
28-Mar-17,5,hei
03-Jan-17,3,hei
14-Nov-16,2,hei
29-Oct-16,3,hei
04-Nov-16,1,hei
27-Apr-16,4,hei
18-May-16,1,hei
14-Jan-16,5,hei
29-Oct-15,4,hei
20-Oct-15,3,hei
29-Aug-15,2,hei
08-Jun-15,4,hei
12-Jun-15,2,hei
23-Apr-15,2,hei
21-Apr-15,2,hei
09-Oct-14,2,hei
27-Aug-14,1,hei
14-Jan-14,5,hei
12-Aug-13,3,hei
22-May-13,4,hei
25-Jun-13,1,hei
18-Apr-13,5,hei
04-Oct-12,2,hei
28-Aug-12,3,hei
11-May-12,1,hei
02-Feb-12,1,hei
17-Dec-11,2,hei
23-Apr-11,1,hei
19-Aug-19,5,idex
26-Nov-14,4,idex
09-Nov-20,5,idex
26-Oct-20,5,idex
23-Oct-20,5,idex
20-Oct-20,5,idex
07-Oct-20,5,idex
19-Oct-20,4,idex
18-Oct-20,2,idex
01-Oct-20,5,idex
10-Oct-20,3,idex
02-Aug-20,5,idex
29-Jul-20,5,idex
28-Jul-20,5,idex
27-Jul-20,5,idex
27-Jul-20,4,idex
10-Jun-20,2,idex
04-May-20,4,idex
28-Apr-20,1,idex
16-Mar-20,3,idex
16-Feb-20,4,idex
14-Feb-20,1,idex
14-Jan-20,2,idex
25-Nov-19,5,idex
24-Nov-19,4,idex
24-Nov-19,1,idex
21-Oct-19,4,idex
12-Oct-19,4,idex
11-Oct-19,4,idex
30-Sep-19,4,idex
05-Sep-19,5,idex
08-Aug-19,5,idex
27-Aug-19,5,idex
26-Aug-19,5,idex
19-Aug-19,5,idex
22-Aug-19,5,idex
22-Aug-19,5,idex
19-Aug-19,5,idex
19-Aug-19,5,idex
19-Aug-19,5,idex
14-Aug-19,5,idex
13-Aug-19,5,idex
11-Aug-19,5,idex
26-Aug-19,4,idex
17-Sep-19,1,idex
21-Aug-19,4,idex
19-Aug-19,4,idex
12-Jul-19,5,idex
03-Jul-19,5,idex
04-Jul-19,5,idex
27-Jun-19,4,idex
26-Apr-19,4,idex
11-Apr-19,1,idex
11-Mar-19,3,idex
20-Feb-19,5,idex
19-Mar-19,1,idex
15-Feb-19,2,idex
14-Feb-19,1,idex
26-Jan-19,1,idex
16-Jan-19,1,idex
12-Nov-18,5,idex
28-Aug-18,3,idex
02-Aug-18,2,idex
13-Jul-18,1,idex
29-May-18,1,idex
18-Dec-17,5,idex
21-Jan-18,1,idex
29-Dec-17,2,idex
09-Oct-17,3,idex
04-Sep-17,2,idex
18-Aug-17,3,idex
11-Aug-17,4,idex
07-Aug-17,1,idex
08-Jun-17,2,idex
31-May-17,1,idex
23-May-17,1,idex
14-Apr-17,4,idex
11-Apr-17,3,idex
07-Mar-17,4,idex
28-Jan-17,5,idex
17-Feb-17,3,idex
12-Feb-17,2,idex
06-Feb-17,2,idex
28-Jan-17,2,idex
27-Jan-17,2,idex
03-Dec-16,4,idex
05-Oct-16,5,idex
08-Oct-16,5,idex
06-Nov-16,1,idex
23-Sep-16,5,idex
28-Sep-16,4,idex
20-Sep-16,4,idex
04-Aug-16,5,idex
09-Aug-16,4,idex
09-Aug-16,3,idex
22-Aug-16,1,idex
29-Jun-16,3,idex
14-Jun-16,4,idex
15-May-16,2,idex
12-Apr-16,4,idex
04-Nov-20,5,jnj
02-Nov-20,5,jnj
20-Oct-20,5,jnj
15-Oct-20,5,jnj
20-Oct-20,4,jnj
16-Oct-20,4,jnj
28-Sep-20,5,jnj
30-Sep-20,4,jnj
15-Sep-20,5,jnj
29-Sep-20,4,jnj
11-Sep-20,5,jnj
25-Sep-20,3,jnj
10-Sep-20,5,jnj
28-Sep-20,1,jnj
06-Sep-20,4,jnj
04-Sep-20,4,jnj
16-Aug-20,5,jnj
11-Aug-20,5,jnj
27-Aug-20,1,jnj
30-Jun-20,3,jnj
18-Jun-20,4,jnj
23-May-20,5,jnj
30-Apr-20,3,jnj
27-Mar-20,5,jnj
22-Jan-20,5,jnj
06-Feb-20,3,jnj
21-Jan-20,5,jnj
24-Dec-19,4,jnj
05-Dec-19,3,jnj
30-Nov-19,4,jnj
23-Nov-19,4,jnj
24-Oct-19,5,jnj
03-Sep-19,5,jnj
16-Sep-19,3,jnj
20-Aug-19,4,jnj
05-Aug-19,5,jnj
28-Jul-19,4,jnj
15-Jul-19,3,jnj
30-Jun-19,5,jnj
27-Jun-19,4,jnj
27-Jun-19,4,jnj
12-Jun-19,3,jnj
16-May-19,5,jnj
29-May-19,4,jnj
17-Jun-19,1,jnj
11-May-19,5,jnj
08-May-19,5,jnj
20-May-19,4,jnj
08-Apr-19,5,jnj
08-Apr-19,4,jnj
07-Mar-19,5,jnj
03-Mar-19,5,jnj
06-Feb-19,4,jnj
02-Feb-19,4,jnj
18-Dec-18,5,jnj
09-Nov-18,5,jnj
07-Nov-18,4,jnj
19-Oct-18,5,jnj
17-Sep-18,4,jnj
27-Aug-18,5,jnj
05-Sep-18,3,jnj
02-Aug-18,1,jnj
05-Jul-18,4,jnj
13-Jun-18,5,jnj
13-Jun-18,4,jnj
08-Jun-18,2,jnj
17-May-18,5,jnj
23-May-18,4,jnj
12-Jun-18,1,jnj
22-Mar-18,4,jnj
22-Mar-18,4,jnj
20-Mar-18,3,jnj
05-Feb-18,4,jnj
13-Dec-17,4,jnj
06-Dec-17,3,jnj
02-Dec-17,3,jnj
01-Dec-17,4,jnj
18-Nov-17,3,jnj
30-Oct-17,5,jnj
20-Oct-17,5,jnj
28-Oct-17,4,jnj
24-Sep-17,3,jnj
08-Aug-17,5,jnj
17-Aug-17,2,jnj
28-Jun-17,5,jnj
02-Jul-17,4,jnj
12-Jun-17,4,jnj
08-Jun-17,3,jnj
05-May-17,4,jnj
23-Apr-17,4,jnj
07-Apr-17,4,jnj
20-Mar-17,3,jnj
31-Jan-17,4,jnj
23-Jan-17,3,jnj
27-Nov-16,5,jnj
25-Nov-16,5,jnj
22-Nov-16,5,jnj
21-Nov-16,3,jnj
03-Nov-16,5,jnj
04-Nov-16,3,jnj
30-Mar-20,5,ko
10-Nov-20,5,ko
07-Nov-20,4,ko
09-Nov-20,3,ko
17-Oct-20,4,ko
06-Oct-20,4,ko
20-Oct-20,3,ko
15-Oct-20,3,ko
15-Oct-20,3,ko
29-Sep-20,4,ko
23-Sep-20,4,ko
21-Sep-20,4,ko
05-Oct-20,2,ko
27-Sep-20,3,ko
11-Sep-20,4,ko
26-Aug-20,5,ko
25-Aug-20,4,ko
04-Sep-20,3,ko
03-Sep-20,3,ko
08-Aug-20,4,ko
04-Aug-20,5,ko
22-Jul-20,3,ko
13-Jul-20,3,ko
09-Jun-20,4,ko
17-Jun-20,3,ko
09-Jun-20,1,ko
06-May-20,3,ko
24-Mar-20,5,ko
22-Mar-20,5,ko
13-Mar-20,5,ko
04-Mar-20,3,ko
06-Feb-20,5,ko
03-Feb-20,4,ko
17-Feb-20,3,ko
06-Jan-20,5,ko
19-Dec-19,5,ko
25-Nov-19,3,ko
01-Nov-19,5,ko
01-Dec-19,1,ko
08-Nov-19,2,ko
03-Oct-19,4,ko
24-Sep-19,4,ko
01-Sep-19,4,ko
07-Aug-19,5,ko
01-Aug-19,4,ko
28-Jul-19,4,ko
11-Jul-19,5,ko
16-Aug-19,1,ko
21-Jun-19,5,ko
27-May-19,2,ko
20-May-19,3,ko
02-May-19,4,ko
08-May-19,3,ko
03-May-19,3,ko
11-Apr-19,3,ko
25-Mar-19,4,ko
03-Apr-19,3,ko
03-Apr-19,3,ko
26-Mar-19,3,ko
12-Feb-19,4,ko
10-Jan-19,5,ko
10-Jan-19,2,ko
12-Dec-18,5,ko
12-Dec-18,2,ko
14-Nov-18,4,ko
03-Nov-18,5,ko
23-Oct-18,5,ko
18-Oct-18,4,ko
02-Oct-18,5,ko
12-Sep-18,3,ko
30-Jul-18,3,ko
31-Jul-18,3,ko
21-Jun-18,5,ko
18-Jun-18,3,ko
06-Jul-18,1,ko
01-Jun-18,4,ko
14-Jun-18,2,ko
24-Apr-18,4,ko
30-Mar-18,4,ko
19-Feb-18,4,ko
25-Feb-18,3,ko
08-Feb-18,5,ko
12-Jan-18,5,ko
