Date,Rating,Ticker
19-Jun-19,2,twdc
03-Jun-19,5,twdc
17-Jun-19,4,twdc
18-Jun-19,2,twdc
17-May-18,1,twdc
25-Apr-18,2,twdc
24-Apr-18,3,twdc
09-Apr-18,5,twdc
23-Apr-18,4,twdc
07-Apr-18,5,twdc
17-Apr-18,3,twdc
16-Apr-18,3,twdc
18-Apr-18,4,twdc
04-Mar-18,5,twdc
28-Feb-17,3,twdc
03-Mar-17,4,twdc
16-Feb-17,5,twdc
16-Feb-17,5,twdc
02-Mar-17,4,twdc
27-Feb-17,4,twdc
27-Feb-17,3,twdc
27-Feb-17,2,twdc
17-Mar-17,1,twdc
23-Feb-17,4,twdc
29-Mar-16,5,twdc
29-Mar-16,5,twdc
12-Apr-16,2,twdc
28-Mar-16,5,twdc
28-Mar-16,5,twdc
11-Apr-16,4,twdc
09-Apr-16,4,twdc
10-Apr-16,4,twdc
10-Apr-16,4,twdc
23-Mar-16,5,twdc
29-Jun-15,5,twdc
28-Jun-15,5,twdc
12-Jul-15,4,twdc
12-Jul-15,4,twdc
27-Jun-15,5,twdc
11-Jul-15,2,twdc
11-Jul-15,4,twdc
26-Jun-15,5,twdc
26-Jun-15,5,twdc
10-Jul-15,4,twdc
17-Mar-14,4,twdc
05-Mar-14,5,twdc
19-Mar-14,2,twdc
19-Mar-14,4,twdc
19-Mar-14,4,twdc
19-Mar-14,4,twdc
10-Mar-14,4,twdc
16-Mar-14,3,twdc
10-Mar-14,4,twdc
11-Mar-14,2,twdc
06-May-10,2,twdc
04-May-10,2,twdc
25-Apr-10,3,twdc
06-Apr-10,3,twdc
27-Mar-10,4,twdc
26-Mar-10,4,twdc
20-Mar-10,4,twdc
20-Mar-10,2,twdc
08-Mar-10,5,twdc
15-Mar-10,2,twdc
11-Sep-20,5,txn
17-Jun-20,5,txn
15-Jun-20,5,txn
05-Mar-20,4,txn
31-Oct-19,5,txn
20-Jun-19,3,txn
11-Dec-17,1,txn
22-Aug-17,2,txn
15-Apr-16,5,txn
10-Feb-16,4,txn
19-Sep-19,5,txn
17-Sep-19,5,txn
21-Oct-19,1,txn
11-Sep-19,5,txn
25-Sep-19,2,txn
22-Sep-19,2,txn
05-Sep-19,5,txn
16-Sep-19,2,txn
04-Sep-19,3,txn
14-Sep-19,4,txn
02-Apr-18,3,txn
25-Apr-18,1,txn
21-Mar-18,5,txn
04-Apr-18,4,txn
03-Apr-18,4,txn
03-Mar-18,5,txn
02-Apr-18,3,txn
29-Mar-18,4,txn
27-Mar-18,4,txn
26-Mar-18,3,txn
03-Feb-17,4,txn
03-Feb-17,4,txn
30-Jan-17,4,txn
01-Feb-17,3,txn
26-Jan-17,4,txn
24-Jan-17,4,txn
27-Jan-17,4,txn
27-Jan-17,2,txn
25-Jan-17,3,txn
09-Jan-17,5,txn
23-Dec-15,2,txn
27-Dec-15,4,txn
27-Dec-15,4,txn
11-Dec-15,5,txn
13-Jan-16,1,txn
11-Dec-15,5,txn
09-Dec-15,5,txn
23-Dec-15,4,txn
20-Dec-15,4,txn
08-Jan-16,1,txn
21-Jan-15,4,txn
22-Jan-15,4,txn
18-Jan-15,3,txn
19-Jan-15,3,txn
18-Jan-15,4,txn
17-Jan-15,4,txn
16-Jan-15,4,txn
10-Jan-15,3,txn
12-Jan-15,4,txn
01-Jan-15,4,txn
09-Dec-13,5,txn
10-Dec-13,2,txn
10-Dec-13,3,txn
12-Dec-13,3,txn
07-Dec-13,3,txn
13-Dec-13,4,txn
12-Dec-13,4,txn
02-Dec-13,3,txn
26-Nov-13,4,txn
30-Nov-13,2,txn
15-Sep-12,5,txn
27-Sep-12,4,txn
28-Sep-12,4,txn
27-Sep-12,4,txn
10-Sep-12,5,txn
21-Sep-12,4,txn
19-Sep-12,2,txn
04-Sep-12,5,txn
18-Sep-12,4,txn
16-Sep-12,4,txn
05-Feb-10,4,txn
10-Feb-10,2,txn
09-Feb-10,3,txn
11-Feb-10,2,txn
25-Jan-10,5,txn
26-Jan-10,5,txn
05-Feb-10,4,txn
04-Feb-10,3,txn
29-Jan-10,3,txn
29-Jan-10,3,txn
03-Feb-20,5,v
05-Jul-20,2,v
11-May-20,4,v
07-Feb-20,3,v
23-Dec-19,5,v
12-Apr-19,5,v
07-Feb-19,3,v
13-Mar-18,3,v
18-Dec-17,1,v
22-Jun-17,4,v
26-Feb-20,5,v
25-Feb-20,4,v
10-Mar-20,3,v
23-Feb-20,4,v
21-Feb-20,5,v
21-Feb-20,4,v
21-Feb-20,4,v
01-Mar-20,3,v
17-Feb-20,4,v
21-Mar-20,1,v
05-Feb-19,4,v
06-Feb-19,5,v
13-Feb-19,4,v
02-Feb-19,2,v
30-Jan-19,5,v
08-Feb-19,5,v
09-Feb-19,4,v
22-Feb-19,3,v
12-Mar-19,1,v
14-Mar-19,1,v
15-Jan-18,4,v
06-Feb-18,4,v
11-Feb-18,2,v
23-Jan-18,5,v
02-Feb-18,5,v
02-Feb-18,5,v
31-Jan-18,4,v
29-Jan-18,4,v
09-Feb-18,3,v
11-Feb-18,3,v
10-May-17,3,v
30-Apr-17,3,v
19-May-17,1,v
23-Apr-17,4,v
18-Apr-17,5,v
30-Apr-17,3,v
06-Apr-17,2,v
14-Apr-17,4,v
17-Apr-17,3,v
12-Apr-17,5,v
01-Oct-16,5,v
25-Sep-16,4,v
30-Sep-16,4,v
25-Sep-16,5,v
18-Sep-16,5,v
04-Sep-16,2,v
10-Jul-16,3,v
30-Oct-16,1,v
05-Oct-16,2,v
23-Sep-16,5,v
25-Feb-16,1,v
05-Nov-15,2,v
20-Jan-16,4,v
04-Jan-16,2,v
09-Jan-16,2,v
24-Jan-16,4,v
25-Feb-16,1,v
06-Feb-16,1,v
24-Feb-16,1,v
20-Jan-16,2,v
09-Aug-15,1,v
25-Jul-15,3,v
07-Jul-15,5,v
21-Jul-15,2,v
22-Jun-15,4,v
22-Jul-15,3,v
27-Jun-15,4,v
30-Jun-15,4,v
26-Jun-15,3,v
05-Jul-15,4,v
08-Jul-14,3,v
09-Jul-14,3,v
01-Jul-14,2,v
29-Jun-14,2,v
01-Jul-14,2,v
06-Jun-14,3,v
30-May-14,4,v
19-May-14,3,v
29-May-14,4,v
28-Jun-14,1,v
30-Oct-20,5,vrsk
19-Oct-20,4,vrsk
28-Oct-20,2,vrsk
12-Oct-20,4,vrsk
05-Oct-20,4,vrsk
02-Oct-20,5,vrsk
15-Oct-20,3,vrsk
15-Oct-20,2,vrsk
28-Sep-20,4,vrsk
26-Sep-20,4,vrsk
20-Aug-20,4,vrsk
20-Aug-20,4,vrsk
05-Aug-20,5,vrsk
17-Aug-20,3,vrsk
26-Jul-20,4,vrsk
13-Jul-20,5,vrsk
19-Jul-20,3,vrsk
29-Jun-20,4,vrsk
09-Jun-20,5,vrsk
22-May-20,3,vrsk
17-Sep-19,2,vrsk
30-Aug-19,4,vrsk
27-Aug-19,4,vrsk
20-Aug-19,5,vrsk
12-Aug-19,5,vrsk
08-Aug-19,2,vrsk
23-Jul-19,4,vrsk
22-Jul-19,5,vrsk
19-Jul-19,5,vrsk
04-Jul-19,5,vrsk
11-Jan-19,2,vrsk
12-Dec-18,5,vrsk
23-Nov-18,5,vrsk
14-Nov-18,3,vrsk
19-Oct-18,5,vrsk
15-Oct-18,4,vrsk
29-Oct-18,3,vrsk
17-Oct-18,3,vrsk
04-Oct-18,2,vrsk
02-Oct-18,2,vrsk
30-Jan-18,3,vrsk
09-Jan-18,5,vrsk
16-Jan-18,3,vrsk
02-Jan-18,2,vrsk
03-Jan-18,3,vrsk
28-Dec-17,2,vrsk
01-Dec-17,5,vrsk
15-Nov-17,4,vrsk
09-Nov-17,4,vrsk
19-Nov-17,2,vrsk
11-Jul-17,1,vrsk
13-Jun-17,3,vrsk
21-May-17,5,vrsk
10-May-17,4,vrsk
29-Apr-17,5,vrsk
26-Apr-17,4,vrsk
17-Apr-17,4,vrsk
05-Apr-17,4,vrsk
10-Apr-17,3,vrsk
29-Mar-17,4,vrsk
28-Jun-16,5,vrsk
13-Jul-16,3,vrsk
21-Jun-16,4,vrsk
10-Jun-16,2,vrsk
25-May-16,4,vrsk
20-May-16,2,vrsk
11-May-16,5,vrsk
09-Apr-16,3,vrsk
28-Apr-16,2,vrsk
13-Apr-16,2,vrsk
03-Dec-15,3,vrsk
17-Nov-15,4,vrsk
05-Nov-15,4,vrsk
11-Nov-15,2,vrsk
04-Nov-15,3,vrsk
13-Oct-15,3,vrsk
23-Oct-15,3,vrsk
12-Oct-15,4,vrsk
14-Nov-15,1,vrsk
24-Oct-15,3,vrsk
06-Jan-15,5,vrsk
14-Jan-15,3,vrsk
05-Feb-15,1,vrsk
05-Nov-14,3,vrsk
28-Aug-14,3,vrsk
28-Jul-14,2,vrsk
10-Jul-14,3,vrsk
08-Jun-14,4,vrsk
06-May-14,3,vrsk
04-May-14,4,vrsk
26-Oct-20,5,wcn
02-Oct-20,5,wcn
21-Sep-20,5,wcn
23-Oct-20,1,wcn
10-Mar-20,4,wcn
03-Feb-20,2,wcn
21-Dec-19,4,wcn
04-Nov-19,4,wcn
17-Oct-19,3,wcn
06-Sep-19,4,wcn
25-Jul-17,3,wcn
20-Oct-20,5,wcn
24-Sep-20,5,wcn
24-Sep-20,3,wcn
31-Aug-20,5,wcn
28-Aug-20,5,wcn
06-Oct-20,1,wcn
02-Oct-20,1,wcn
26-Aug-20,5,wcn
25-Aug-20,5,wcn
10-Aug-20,5,wcn
10-Aug-20,5,wcn
10-Aug-20,5,wcn
10-Aug-20,5,wcn
10-Aug-20,5,wcn
10-Aug-20,5,wcn
24-Aug-20,4,wcn
07-Aug-20,5,wcn
22-Aug-20,4,wcn
07-Aug-20,5,wcn
07-Aug-20,3,wcn
06-Aug-20,4,wcn
17-Jul-20,5,wcn
20-Aug-20,1,wcn
01-Jul-20,5,wcn
21-Jun-20,4,wcn
21-Jun-20,4,wcn
27-May-20,2,wcn
26-May-20,3,wcn
23-Apr-20,5,wcn
06-Dec-19,5,wcn
09-Dec-19,5,wcn
06-Dec-19,5,wcn
06-Dec-19,5,wcn
07-Jan-20,1,wcn
17-Dec-19,3,wcn
21-Dec-19,1,wcn
10-Dec-19,1,wcn
30-Oct-19,3,wcn
11-Oct-19,5,wcn
03-Jan-19,2,wcn
25-Dec-18,3,wcn
07-Dec-18,3,wcn
27-Dec-18,1,wcn
04-Dec-18,3,wcn
19-Oct-18,5,wcn
13-Nov-18,1,wcn
14-Sep-18,5,wcn
10-Oct-18,1,wcn
15-Aug-18,5,wcn
09-Apr-18,1,wcn
10-Mar-18,4,wcn
25-Feb-18,4,wcn
22-Feb-18,3,wcn
01-Mar-18,1,wcn
03-Feb-18,1,wcn
13-Dec-17,2,wcn
11-Nov-17,5,wcn
19-Dec-17,1,wcn
13-Nov-17,3,wcn
13-Apr-17,2,wcn
18-Mar-17,4,wcn
26-Mar-17,1,wcn
24-Feb-17,4,wcn
12-Mar-17,1,wcn
05-Feb-17,4,wcn
11-Jan-17,5,wcn
17-Jan-17,4,wcn
11-Jan-17,3,wcn
09-Feb-17,1,wcn
17-Aug-16,3,wcn
05-Aug-16,2,wcn
13-Jul-16,3,wcn
24-Jun-16,5,wcn
29-Jun-16,2,wcn
16-Jun-16,5,wcn
05-Jul-16,1,wcn
15-Jun-16,4,wcn
20-May-16,3,wcn
20-May-16,1,wcn
14-Jul-15,3,wcn
12-Jul-15,4,wcn
31-Jul-15,1,wcn
06-Jul-15,3,wcn
05-Jul-15,3,wcn
26-Jun-15,2,wcn
10-Jun-15,4,wcn
11-Jun-15,1,wcn
20-May-15,2,wcn
10-May-15,4,wcn
12-May-20,5,zts
16-Dec-18,3,zts
05-Apr-18,3,zts
22-Dec-17,4,zts
11-Nov-17,1,zts
26-Oct-15,4,zts
07-Aug-15,3,zts
08-Mar-14,2,zts
11-Nov-20,5,zts
03-Nov-20,5,zts
13-May-20,5,zts
08-May-20,5,zts
30-Apr-20,5,zts
23-May-20,1,zts
10-Apr-20,5,zts
21-May-20,1,zts
05-Apr-20,5,zts
05-Apr-20,1,zts
26-Feb-20,4,zts
25-Feb-20,4,zts
06-Feb-19,2,zts
22-Jan-19,4,zts
03-Jan-19,5,zts
26-Dec-18,4,zts
21-Dec-18,4,zts
24-Jan-19,1,zts
18-Dec-18,4,zts
06-Dec-18,5,zts
12-Dec-18,3,zts
21-Nov-18,4,zts
04-Dec-17,3,zts
03-Dec-17,3,zts
18-Nov-17,2,zts
06-Dec-17,1,zts
15-Nov-17,2,zts
02-Nov-17,2,zts
12-Oct-17,5,zts
24-Oct-17,2,zts
14-Oct-17,2,zts
03-Oct-17,4,zts
08-Jan-17,1,zts
13-Dec-16,3,zts
02-Nov-16,4,zts
02-Nov-16,3,zts
21-Oct-16,3,zts
04-Oct-16,5,zts
15-Oct-16,3,zts
27-Oct-16,1,zts
30-Sep-16,2,zts
22-Sep-16,2,zts
28-Jan-16,5,zts
05-Feb-16,2,zts
03-Feb-16,2,zts
03-Feb-16,3,zts
03-Feb-16,3,zts
14-Jan-16,4,zts
15-Jan-16,5,zts
25-Jan-16,3,zts
10-Jan-16,4,zts
21-Jan-16,3,zts
12-Aug-15,4,zts
18-Aug-15,3,zts
17-Aug-15,2,zts
18-Aug-15,2,zts
31-Jul-15,5,zts
07-Aug-15,3,zts
13-Aug-15,3,zts
11-Aug-15,2,zts
07-Aug-15,3,zts
09-Jul-15,4,zts
24-Oct-14,4,zts
29-Sep-14,3,zts
13-Sep-14,4,zts
14-Sep-14,2,zts
27-Aug-14,5,zts
03-Aug-14,5,zts
12-Aug-14,3,zts
31-Jul-14,3,zts
16-Jul-14,2,zts
23-Jun-14,3,zts
01-Jan-11,3,zts
11-May-10,4,zts
16-Nov-09,4,zts
13-Aug-09,4,zts
26-Mar-09,3,zts
07-Sep-08,3,zts
